loan_id,customer_id,branch_id,loan_type,application_date,loan_amount,interest_rate,tenure_months,credit_score,loan_status,default_flag,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date,loan_to_income_ratio,age_group,income_bracket,estimated_emi
LN05846,CUST06362,BR007,Education,2024-11-29,189886.73,9.03,120,630,Rejected,0,Miguel Smith,43.0,Male,48913.48,New Samanthaside,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,3.88,36-45,Mid,1582.39
LN03217,CUST05904,BR028,Education,2026-02-13,119844.42,6.46,60,468,Approved,0,David Murphy,24.0,Female,41431.89,Loweryport,Coxberg Branch,South David,AL,Rural,2024-02-08,2.89,18-25,Mid,1997.41
LN05849,CUST00060,BR032,Education,2024-11-25,242758.21,16.53,120,501,Closed,0,Victoria Garcia,37.0,Female,57246.94,Bakermouth,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19,4.24,36-45,Mid,2022.99
LN04078,CUST02725,BR024,Personal,2025-01-25,68430.01,17.79,12,859,Closed,0,Kelly Patton,59.0,Male,55482.85,Katrinaburgh,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,1.23,56+,Mid,5702.5
LN00140,CUST01059,BR029,Vehicle,2026-03-19,131858.99,13.14,12,560,Defaulted,1,Lisa Evans,73.0,Male,48943.67,Chadberg,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,2.69,56+,Mid,10988.25
LN04567,CUST07531,BR003,Vehicle,2026-03-13,284107.04,8.97,120,415,Defaulted,1,Anthony Rivera,36.0,Female,53775.47,Port Terri,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,5.28,36-45,Mid,2367.56
LN03388,CUST04958,BR021,Education,2024-09-12,94001.78,10.79,60,482,Defaulted,1,Connie Ramirez,35.0,Male,57113.42,Charlestown,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,1.65,26-35,Mid,1566.7
LN00032,CUST04658,BR013,Vehicle,2025-02-26,308256.89,14.51,60,493,Defaulted,1,Zachary Swanson MD,40.0,Male,29029.48,Brownstad,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,10.62,36-45,Low,5137.61
LN04367,CUST05570,BR003,Vehicle,2024-11-29,308171.05,13.96,36,798,Rejected,0,Gary Phillips,44.0,Female,84297.87,Monroetown,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,3.66,36-45,High,8560.31
LN04999,CUST09900,BR026,Personal,2025-08-13,217327.92,8.89,24,628,Defaulted,1,Briana Curry,20.0,Female,44428.49,West Matthewtown,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,4.89,18-25,Mid,9055.33
LN01680,CUST05631,BR007,Education,2025-04-30,419327.55,9.11,12,892,Approved,0,Anthony Ashley,27.0,Male,68595.18,Port Patrickmouth,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29,6.11,26-35,High,34943.96
LN00820,CUST01976,BR020,Personal,2025-10-15,123664.54,12.18,24,398,Active,0,Joseph Watson,57.0,Female,44060.14,Ferrellview,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09,2.81,56+,Mid,5152.69
LN04566,CUST07279,BR024,Education,2025-07-27,326385.81,14.31,24,615,Rejected,0,Patricia Johnson,31.0,Male,68680.37,Tuckerberg,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,4.75,26-35,High,13599.41
LN01917,CUST00009,BR016,Vehicle,2024-12-31,239817.07,17.11,12,532,Defaulted,1,Ryan Munoz,40.0,Male,23460.63,East Kayla,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,10.22,36-45,Low,19984.76
LN01025,CUST01854,BR028,Vehicle,2026-08-30,349763.55,7.7,36,605,Closed,0,Patrick Buckley,52.0,Female,69127.91,Lake Todd,Coxberg Branch,South David,AL,Rural,2024-02-08,5.06,46-55,High,9715.65
LN03389,CUST09797,BR012,Personal,2025-11-09,492346.84,15.91,12,791,Approved,0,Kristin Baldwin,54.0,Male,53273.63,New Timothystad,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,9.24,46-55,Mid,41028.9
LN05288,CUST02774,BR038,Home,2025-01-21,335643.92,10.05,12,447,Approved,0,Kelly Walker,72.0,Male,61797.06,Brownside,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18,5.43,56+,High,27970.33
LN04687,CUST07331,BR042,Home,2026-03-14,318055.32,11.19,120,735,Defaulted,1,Erica Turner,61.0,Male,56528.13,South Davidberg,North John Branch,West Juan,New Mexico,Rural,2022-03-27,5.63,56+,Mid,2650.46
LN02430,CUST07736,BR004,Home,2025-07-09,298458.94,11.11,60,609,Rejected,0,Raymond Powell,36.0,Female,38409.03,Floydmouth,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,7.77,36-45,Mid,4974.32
LN02322,CUST09114,BR013,Education,2025-09-07,459640.26,12.44,120,314,Rejected,0,Christina Fletcher,29.0,Female,31932.38,,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,14.39,26-35,Mid,3830.34
LN03065,CUST02767,BR026,Education,2025-07-14,477573.37,15.96,60,512,Approved,0,Karen Robertson,27.0,Male,40016.81,Teresatown,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,11.93,26-35,Mid,7959.56
LN00006,CUST00466,BR048,Personal,2025-02-28,215000.77,16.49,12,344,Rejected,0,Jason Beck,24.0,Female,69356.45,Robertsonmouth,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,3.1,18-25,High,17916.73
LN04996,CUST06135,BR006,Vehicle,2024-10-29,475716.69,9.19,36,660,Rejected,0,Mr. Joshua Cohen,67.0,Male,37056.95,West Emma,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,12.84,56+,Mid,13214.35
LN03903,CUST08837,BR025,Education,2025-12-05,400807.12,13.23,120,710,Defaulted,1,Wyatt Cortez,19.0,Female,40796.52,,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,9.82,18-25,Mid,3340.06
LN03489,CUST07470,BR048,Education,2025-10-13,452637.1,13.71,120,307,Active,0,Jessica Munoz,69.0,Female,61200.39,Port Kenneth,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,7.4,56+,High,3771.98
LN05935,CUST00666,BR031,Personal,2025-05-07,348454.22,10.83,36,398,Closed,0,David Harris,53.0,Female,56823.63,Laurenbury,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,6.13,46-55,Mid,9679.28
LN02258,CUST04941,BR045,Vehicle,2025-07-16,238433.21,15.18,60,356,Rejected,0,George Bradshaw,28.0,Male,23038.88,North Jack,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07,10.35,26-35,Low,3973.89
LN02170,CUST03493,BR025,Home,2025-07-26,383463.84,6.72,36,623,Rejected,0,Jeffrey Stanton,70.0,Male,47809.9,East Jeffreyberg,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,8.02,56+,Mid,10651.77
LN01747,CUST00956,BR012,Home,2024-11-17,427837.68,6.47,60,414,Rejected,0,Eric Henry Jr.,40.0,Male,70949.51,North Lisatown,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25,6.03,36-45,High,7130.63
LN05068,CUST08320,BR000,Personal,2025-01-08,165103.49,17.97,24,763,Active,0,Brianna Bailey,24.0,Male,5271.02,West Benjamin,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,31.32,18-25,Low,6879.31
LN04921,CUST03398,BR036,Personal,2025-03-12,329223.28,15.89,12,440,Approved,0,Glenn Elliott,71.0,Female,60087.9,North Christopherborough,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,5.48,56+,High,27435.27
LN04097,CUST06718,BR031,Education,2025-11-22,206855.15,12.54,12,777,Rejected,0,Lisa Campbell,30.0,Female,63703.72,Danielside,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,3.25,26-35,High,17237.93
LN02413,CUST08738,BR003,Home,2026-07-01,151526.42,12.96,60,572,Defaulted,1,Adam Cortez,43.0,Male,45555.32,Sierraberg,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,3.33,36-45,Mid,2525.44
LN03533,CUST08533,BR010,Vehicle,2025-05-07,131259.19,12.75,12,492,Active,0,Jacqueline Webb,60.0,Female,59051.44,Bethfort,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,2.22,56+,Mid,10938.27
LN01788,CUST09991,BR000,Education,2026-05-25,115346.19,6.64,24,646,Active,0,Willie Munoz,71.0,Female,56020.51,East Alexander,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,2.06,56+,Mid,4806.09
LN00940,CUST05984,BR022,Education,2026-03-24,452075.12,12.18,60,828,Defaulted,1,Jamie Romero,37.0,Female,59965.96,Jasonshire,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,7.54,36-45,Mid,7534.59
LN00311,CUST00699,BR031,Home,2024-11-02,200144.14,16.09,12,582,Active,0,Brent Hernandez,24.0,Male,32431.47,Melissamouth,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,6.17,18-25,Mid,16678.68
LN00234,CUST00262,BR016,Education,2026-08-22,-184830.17,14.41,12,684,Active,0,Timothy Romero,49.0,Male,61627.26,West Christopher,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03,-3.0,46-55,High,-15402.51
LN01801,CUST04440,BR008,Home,2026-04-12,436182.03,12.18,60,313,Rejected,0,Tammy Mcdaniel,22.0,Male,63337.71,Wellsberg,Ericmouth Branch,Gomezchester,Maryland,Rural,2025-05-09,6.89,18-25,High,7269.7
LN04196,CUST04529,BR013,Personal,2024-09-17,104222.94,17.33,120,571,Closed,0,Thomas Davis,43.0,Male,40591.59,Ramosstad,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,2.57,36-45,Mid,868.52
LN01634,CUST00021,BR029,Home,2025-10-25,179959.94,6.46,36,531,Rejected,0,Patty Perez,41.0,Female,57863.1,Hillfort,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,3.11,36-45,Mid,4998.89
LN01198,CUST05941,BR029,Personal,2025-03-03,280005.36,9.34,36,855,Rejected,0,Travis Marsh,32.0,Female,44487.84,Sharpborough,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,6.29,26-35,Mid,7777.93
LN00318,CUST01184,BR000,Home,2025-10-31,73179.28,10.46,60,466,Rejected,0,Erica Wilson,68.0,Female,37600.68,Port Patrick,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,1.95,56+,Mid,1219.65
LN03277,CUST07011,BR023,Education,2024-10-26,77236.44,15.97,24,391,Closed,0,Brittany Snyder,29.0,Female,64763.45,East Tonyaburgh,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27,1.19,26-35,High,3218.18
LN02451,CUST05675,BR025,Personal,2024-11-19,81584.44,15.59,36,650,Approved,0,Joyce Kelly,68.0,Female,72822.87,Garyhaven,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,1.12,56+,High,2266.23
LN02437,CUST09557,BR048,Home,2025-11-16,387539.79,11.26,36,590,Defaulted,1,Kaitlyn Adams,49.0,Female,58951.14,New Michelle,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,6.57,46-55,Mid,10764.99
LN02151,CUST02385,BR017,Personal,2025-11-22,440868.48,14.52,36,779,Approved,0,Crystal Mills,68.0,Male,76337.03,Carlsonmouth,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,5.78,56+,High,12246.35
LN04292,CUST02430,BR000,Vehicle,2026-04-27,210014.61,11.27,24,679,Active,0,Lisa Barnes,54.0,Male,39114.74,Perezville,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,5.37,46-55,Mid,8750.61
LN04888,CUST03748,BR010,Personal,2024-12-25,225753.36,10.38,120,753,Closed,0,Amy Leach,71.0,Female,60446.13,Smithtown,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27,3.73,56+,High,1881.28
LN02638,CUST01089,BR048,Education,2025-08-29,415878.25,16.39,36,613,Closed,0,Lucas Schultz,64.0,Female,63841.18,Jenniferchester,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19,6.51,56+,High,11552.17
LN03406,CUST01296,BR009,Home,2024-10-23,189488.54,14.28,36,639,Approved,0,Alison Williams,19.0,Male,75586.9,East Janice,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,2.51,18-25,High,5263.57
LN00941,CUST05142,BR011,Education,2025-01-14,199008.84,7.67,36,405,Closed,0,Laura Green,21.0,Female,35584.44,Lake Gracemouth,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26,5.59,18-25,Mid,5528.02
LN01698,CUST02365,BR027,Home,2025-04-09,176123.99,12.18,24,717,Defaulted,1,Michael Lucas,45.0,Female,50717.48,Lake Elizabethborough,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,3.47,36-45,Mid,7338.5
LN05867,CUST02706,BR039,Vehicle,2025-04-09,465529.91,15.11,24,673,Approved,0,Matthew Richardson,19.0,Male,52812.5,New Emilystad,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,8.81,18-25,Mid,19397.08
LN01574,CUST04167,BR028,Personal,2025-01-05,258997.08,9.91,12,628,Rejected,0,Sharon Smith,70.0,Female,74024.95,Lake Graceview,Coxberg Branch,South David,AL,Rural,2024-02-08,3.5,56+,High,21583.09
LN04717,CUST08849,BR024,Personal,2025-06-21,10698.61,10.52,12,485,Defaulted,1,Jose Crawford,36.0,Female,67707.57,South Anthonychester,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,0.16,36-45,High,891.55
LN02182,CUST09312,BR000,Personal,2025-12-12,72330.02,15.26,24,592,Active,0,Samantha Holmes,61.0,Male,14204.31,Steventon,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,5.09,56+,Low,3013.75
LN01623,CUST08907,BR049,Education,2024-09-30,174678.41,16.29,120,701,Active,0,Andrea Bass,29.0,Female,69126.94,Wilcoxview,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25,2.53,26-35,High,1455.65
LN01755,CUST01058,BR024,Vehicle,2024-12-19,320882.04,9.44,12,505,Defaulted,1,Sarah Brooks,64.0,Male,56969.49,Sanderston,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29,5.63,56+,Mid,26740.17
LN01952,CUST07421,BR031,Personal,2024-10-27,392551.82,8.32,24,640,Approved,0,Pam Miller,62.0,Female,33379.68,North Wendy,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,11.76,56+,Mid,16356.33
LN04796,CUST05695,BR043,Vehicle,2026-01-25,179041.59,12.18,12,508,Defaulted,1,Melinda Jacobs,64.0,Male,54393.76,Port Tiffanyside,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,3.29,56+,Mid,14920.13
LN05312,CUST06019,BR003,Home,2025-07-16,232109.48,16.58,36,806,Rejected,0,Mr. John Decker MD,50.0,Female,37718.53,Brianfurt,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,6.15,46-55,Mid,6447.49
LN03214,CUST03607,BR037,Education,2024-09-20,382500.76,10.13,36,820,Rejected,0,Pamela Davis,70.0,Female,51876.02,West Bryanbury,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22,7.37,56+,Mid,10625.02
LN00410,CUST07805,BR039,Home,2025-09-21,276507.91,9.04,12,708,Approved,0,John Mendoza,64.0,Female,62834.77,South Jenniferview,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,4.4,56+,High,23042.33
LN02346,CUST09235,BR040,Personal,2025-12-29,265000.29,14.35,36,372,Rejected,0,Jordan Morse,54.0,Female,67792.74,Greenview,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12,3.91,46-55,High,7361.12
LN05681,CUST04813,BR036,Education,2025-04-26,416418.45,14.02,24,710,Active,0,Jaime Williams,70.0,Female,51072.63,Lake David,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10,8.15,56+,Mid,17350.77
LN03373,CUST99999,BR004,Education,2026-08-12,97121.19,15.88,12,728,Defaulted,1,,,,,,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05,,,,8093.43
LN02716,CUST05827,BR018,Education,2024-12-21,234237.05,17.63,60,809,Approved,0,Cody Woods,20.0,Female,49093.93,North Adamland,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,4.77,18-25,Mid,3903.95
LN00464,CUST03913,BR018,Home,2025-03-12,287431.13,8.88,120,659,Closed,0,Maria Myers,37.0,Male,48759.85,Sheilafurt,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30,5.89,36-45,Mid,2395.26
LN01934,CUST03040,BR026,Home,2024-12-19,381903.36,6.83,60,591,Approved,0,Mark Madden,28.0,Male,59462.96,Lake Gracestad,West Donald Branch,North Susan,Idaho,Urban,2021-01-07,6.42,26-35,Mid,6365.06
LN03200,CUST05571,BR006,Personal,2026-06-24,146527.88,12.14,36,572,Active,0,Melanie Brown,63.0,Male,37474.88,West Alison,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,3.91,56+,Mid,4070.22
LN02208,CUST08599,BR017,Personal,2024-12-17,77071.36,9.25,24,389,Closed,0,Brian Webb,31.0,Male,27713.46,Kristenburgh,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,2.78,26-35,Low,3211.31
LN03428,CUST08155,BR047,Home,2024-10-06,390172.1,8.62,36,651,Defaulted,1,Joan Rogers,64.0,Male,57942.08,Jerryberg,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,6.73,56+,Mid,10838.11
LN04731,CUST03164,BR017,Personal,2026-02-05,262475.13,14.88,12,783,Defaulted,1,John Diaz,36.0,Male,61070.67,Wendyfort,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,4.3,36-45,High,21872.93
LN05207,CUST04399,BR047,Education,2025-12-03,299789.63,15.37,24,899,Approved,0,Alyssa Powers,72.0,Male,22955.3,South Lukebury,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,13.06,56+,Low,12491.23
LN04051,CUST07081,BR009,Vehicle,2025-11-21,456431.71,10.22,24,532,Rejected,0,Christopher Cameron,71.0,Female,36696.68,Trevinobury,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27,12.44,56+,Mid,19017.99
LN02728,CUST02479,BR043,Home,2024-10-10,233690.76,10.2,60,680,Active,0,Elijah Short,23.0,Female,38041.13,Mendozaville,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14,6.14,18-25,Mid,3894.85
LN03605,CUST03171,BR003,Personal,2025-08-26,416659.84,7.32,12,357,Rejected,0,Valerie Howard,25.0,Female,23457.88,North Candacemouth,East Jessetown Branch,North Micheleland,Oklahoma,Rural,2022-04-09,17.76,18-25,Low,34721.65
LN03177,CUST07758,BR025,Vehicle,2024-10-09,483074.51,12.3,120,808,Active,0,Kelly Kennedy,20.0,Female,37075.78,Kevintown,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03,13.03,18-25,Mid,4025.62
LN05766,CUST04897,BR005,Home,2026-09-05,125226.23,8.86,24,687,Approved,0,Eric Spencer,66.0,Male,20498.84,Lake Mary,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,6.11,56+,Low,5217.76
LN05449,CUST02387,BR013,Personal,2025-01-20,311548.78,10.8,60,827,Rejected,0,Melissa Patel MD,71.0,Male,71896.08,New Erin,Lake Chad Branch,Stevenland,UT,Rural,2021-02-17,4.33,56+,High,5192.48
LN02283,CUST03537,BR033,Vehicle,2026-01-22,461704.29,9.85,12,513,Rejected,0,Abigail Collins,39.0,Female,61475.78,Lake Christina,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,7.51,36-45,High,38475.36
LN05799,CUST02568,BR046,Vehicle,2024-11-07,154820.72,11.07,120,718,Closed,0,James Phillips,48.0,Female,62460.2,New Michaelview,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,2.48,46-55,High,1290.17
LN00085,CUST02062,BR001,Vehicle,2024-11-08,193868.15,16.56,120,728,Defaulted,1,Austin Solis,57.0,Female,36732.08,West Christopher,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22,5.28,56+,Mid,1615.57
LN02280,CUST04330,BR006,Personal,2025-06-07,420693.09,6.75,24,671,Approved,0,Joshua Dunlap,63.0,Male,48800.58,Brightburgh,Lisatown Branch,Sanchezfort,Florida,Rural,2021-06-08,8.62,56+,Mid,17528.88
LN05105,CUST04232,BR022,Personal,2025-03-19,396797.65,9.56,24,469,Rejected,0,Erin Summers,24.0,Female,84572.79,Tammymouth,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,4.69,18-25,High,16533.24
LN04467,CUST09783,BR031,Home,2025-04-12,147855.91,11.0,120,380,Rejected,0,Shawn Johnson,23.0,Male,26542.54,Johnsstad,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,5.57,18-25,Low,1232.13
LN00016,CUST06420,BR034,Home,2025-08-01,206322.35,15.87,36,305,Approved,0,Jonathan Jordan,34.0,Female,55188.14,East Charlesfurt,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16,3.74,26-35,Mid,5731.18
LN05149,CUST08982,BR027,Personal,2025-06-21,327879.41,17.01,60,468,Closed,0,Timothy Jones,61.0,Female,53693.63,Robertsville,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,6.11,56+,Mid,5464.66
LN05166,CUST04780,BR033,Vehicle,2025-03-07,478180.79,17.12,12,704,Defaulted,1,Ruth Brown,37.0,Male,69486.55,West James,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09,6.88,36-45,High,39848.4
LN05270,CUST03243,BR017,Personal,2025-12-20,416732.03,9.55,60,524,Closed,0,John Hopkins,33.0,Male,59870.65,East Randall,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13,6.96,26-35,Mid,6945.53
LN00572,CUST01324,BR039,Home,2025-12-04,230343.13,12.73,120,564,Rejected,0,Jack Moore,50.0,Female,75033.59,Richardbury,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25,3.07,46-55,High,1919.53
LN02392,CUST99999,BR029,Education,2025-04-15,112283.84,16.8,24,857,Approved,0,,,,,,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18,,,,4678.49
LN04225,CUST07129,BR015,Personal,2025-09-19,83409.98,6.71,120,666,Rejected,0,Dawn Jordan,24.0,Female,57093.14,Lake David,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15,1.46,18-25,Mid,695.08
LN04709,CUST02418,BR030,Education,2024-11-19,375765.28,10.96,60,356,Closed,0,Jason Hardy,56.0,Male,41721.32,Port Peterburgh,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13,9.01,56+,Mid,6262.75
LN05560,CUST09830,BR047,Home,2026-04-29,159579.51,8.14,36,643,Rejected,0,Jennifer Hill,30.0,Male,28206.68,North Davidbury,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,5.66,26-35,Low,4432.76
LN05857,CUST04011,BR021,Personal,2025-07-24,299665.95,6.37,36,856,Defaulted,1,Sherry Porter,24.0,Male,49058.02,Blacktown,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10,6.11,18-25,Mid,8324.05
LN01884,CUST06894,BR046,Education,2025-04-10,400209.43,16.67,36,664,Active,0,Sandra Reyes,46.0,Male,63889.09,,Brandtside Branch,North Matthewberg,Minnesota,Semi-Urban,2019-12-14,6.26,46-55,High,11116.93
LN02142,CUST06793,BR000,Personal,2025-07-31,250154.62,10.46,60,461,Approved,0,Michael Church,43.0,Male,50599.26,Lake Paulmouth,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,4.94,36-45,Mid,4169.24
LN05588,CUST02263,BR005,Vehicle,2026-02-10,80494.21,9.09,60,822,Rejected,0,Heather Ortega,30.0,Female,37927.61,Franceshaven,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,2.12,26-35,Mid,1341.57
LN05372,CUST08558,BR042,Personal,2025-09-30,165370.38,7.0,24,379,Approved,0,Donald Smith,29.0,Female,54131.47,West Samuelport,North John Branch,West Juan,New Mexico,Rural,2022-03-27,3.05,26-35,Mid,6890.43
LN00627,CUST08549,BR042,Education,2026-05-12,337251.51,8.07,60,862,Approved,0,Scott Hansen,33.0,Male,45630.62,Danielport,North John Branch,West Juan,New Mexico,Rural,2022-03-27,7.39,26-35,Mid,5620.86
LN05900,CUST04943,BR027,Vehicle,2026-02-21,420856.52,7.11,60,647,Defaulted,1,Chase Matthews,45.0,Female,57763.04,Rebeccafurt,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10,7.29,36-45,Mid,7014.28
LN04291,CUST06079,BR014,Home,2026-02-19,419791.84,14.39,24,743,Rejected,0,Gabriel Guzman,42.0,Female,65050.62,Morganborough,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22,6.45,36-45,High,17491.33
LN00185,CUST06528,BR031,Vehicle,2025-09-06,24794.09,9.41,120,838,Closed,0,Wyatt Henry,54.0,Female,32402.08,Port Davidport,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15,0.77,46-55,Mid,206.62
LN01356,CUST07511,BR041,Vehicle,2025-12-20,366649.38,6.01,12,325,Rejected,0,Philip Hodges,49.0,Female,72137.0,Glendashire,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20,5.08,46-55,High,30554.12
LN02290,CUST08652,BR047,Education,2025-02-08,445172.88,10.35,120,890,Rejected,0,Christina Salinas,53.0,Female,37621.53,East Charlesside,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,11.83,46-55,Mid,3709.77
LN01103,CUST07643,BR002,Education,2025-03-16,407611.98,6.37,120,843,Rejected,0,Shawn Brooks,23.0,Female,47212.82,Bradfordview,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19,8.63,18-25,Mid,3396.77
LN02091,CUST05947,BR044,Home,2025-11-14,102773.54,10.82,60,691,Rejected,0,Julia Parsons,29.0,Male,31476.01,Jessicaburgh,East Donna Branch,Williamview,Illinois,Urban,2021-09-19,3.27,26-35,Mid,1712.89
LN05930,CUST05801,BR047,Education,2024-10-21,369628.86,7.98,12,677,Active,0,Dorothy Osborn,42.0,Female,67368.98,Sandraborough,Lake Larry Branch,Evanmouth,MA,Urban,2023-11-03,5.49,36-45,High,30802.4
LN04897,CUST09374,BR022,Education,2026-03-22,97075.19,11.48,24,793,Defaulted,1,Richard Noble,22.0,Female,64969.04,South Elizabethville,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21,1.49,18-25,High,4044.8
LN03092,CUST09764,BR005,Home,2025-05-20,75805.51,14.93,60,307,Active,0,Amy Boyd,62.0,Male,46250.89,Beltranland,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13,1.64,56+,Mid,1263.43
LN00205,CUST06287,BR000,Vehicle,2025-01-08,90723.11,10.3,60,560,Approved,0,Carolyn Kane,55.0,Female,64263.29,Gregoryport,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02,1.41,46-55,High,1512.05
