account_id,customer_id,branch_id,account_type,account_open_date,initial_balance,account_status,customer_name,age,gender,annual_income,customer_city,branch_name,branch_city,state,branch_type,opening_date
ACC11375,CUST03818,BR027,Savings,2025-06-17,76660.35,Dormant,Samantha Reynolds,68.0,Female,69685.24,East Leehaven,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC04146,CUST02982,BR039,Savings,2024-09-04,24245.64,Active,Nicholas Lowery,37.0,Female,63276.41,New Mark,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC01309,CUST00068,BR042,Savings,2023-11-09,40848.59,Closed,James Brown,31.0,Male,50594.54,Knightfort,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC05520,CUST05407,BR028,Savings,2025-09-29,78602.45,Dormant,Tony Moore,44.0,Male,19896.59,Robertsonside,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC08394,CUST02909,BR025,Salary,2026-02-16,49600.61,Closed,Kevin Fisher,23.0,Male,85002.07,Nicholsview,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC01865,CUST04396,BR002,Savings,2025-03-24,97154.71,Closed,Paul Franco,69.0,Female,32450.18,East Roger,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC01846,CUST02030,BR018,Savings,2025-05-09,90274.37,Active,Paul Saunders,24.0,Female,57830.28,New Margaret,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC03796,CUST03036,BR016,Savings,2023-12-07,89064.66,Active,Lindsay Rogers,51.0,Female,39561.9,Port Angelahaven,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC09940,CUST06494,BR045,Savings,2024-09-06,86760.0,Active,Jermaine Barnes,49.0,Female,43211.45,Pachecochester,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC09618,CUST02122,BR035,Savings,2024-04-05,22392.66,Closed,Melissa Sparks,51.0,Male,46873.24,Weeksburgh,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC06585,CUST02936,BR002,Savings,2026-06-02,84945.53,Dormant,Rose Mcdonald,28.0,Male,60227.26,New Javierville,New Roberttown Branch,Lake Crystalbury,Pennsylvania,Rural,2023-06-19
ACC01203,CUST08928,BR001,Salary,2026-04-25,39515.28,Dormant,Sandra Haney,38.0,Male,41721.21,Port Chadmouth,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC11017,CUST05668,BR029,Salary,2026-07-27,61278.97,Dormant,Mitchell Jimenez,56.0,Female,71232.1,West Laurafort,Daviston Branch,New Brooke,Idaho,Rural,2016-09-18
ACC01383,CUST04517,BR015,Salary,2024-02-06,39117.81,Dormant,Harold Lee,55.0,Male,49823.69,Chelseabury,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC04180,CUST04099,BR012,Current,2024-05-10,33796.76,Dormant,Jordan Calhoun MD,36.0,Female,24141.29,East Stephenland,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC05660,CUST03725,BR001,Salary,2025-06-22,21905.84,Closed,Bridget Carter,33.0,Female,56010.44,South Katherinetown,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC09153,CUST00031,BR005,Current,2026-08-08,63109.22,Active,James Ferrell,42.0,Male,14590.12,Deborahberg,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC09490,CUST09136,BR031,Current,2025-03-19,18232.73,Closed,Donald Ford,57.0,Female,60399.09,Yolandaburgh,South Patrickmouth Branch,Sarahborough,Michigan,Rural,2020-01-15
ACC02505,CUST05194,BR045,Salary,2026-01-04,64453.35,Dormant,Mercedes Richardson,65.0,Male,53785.54,Andrewstad,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC10813,CUST08283,BR016,Savings,2024-08-24,86993.47,Dormant,Ernest Kennedy,67.0,Male,57034.28,New Davidhaven,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC07585,CUST09977,BR040,Savings,2025-01-06,69355.33,Dormant,John Murray MD,74.0,Female,87423.47,Joseport,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC10341,CUST08076,BR010,Savings,2026-02-02,8214.56,Dormant,Alexa Ingram,72.0,Female,63351.7,East Kevin,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC03512,CUST07497,BR015,Salary,2024-10-21,76449.98,Closed,Larry Wilson,63.0,Male,48035.11,West Chad,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC07383,CUST06330,BR000,Current,2024-02-15,18799.0,Closed,Daniel Matthews,43.0,Female,47135.04,Kimburgh,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06394,CUST05872,BR001,Salary,2024-10-22,38897.46,Active,Dennis Santana,28.0,Female,46493.7,Morrischester,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC02326,CUST02260,BR039,Salary,2025-04-06,58284.5,Active,Jason Mack,50.0,Female,46589.26,Port Oliviaborough,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC07155,CUST04706,BR016,Current,2025-11-04,30170.05,Closed,Mark Clark,26.0,Male,57712.18,South Pamela,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC01556,CUST03883,BR024,Savings,2024-03-16,14507.19,Active,Jodi Lewis,63.0,Female,42299.44,West Nancy,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC03089,CUST05196,BR018,Current,2026-03-08,15860.16,Active,Patrick Rios,71.0,Female,57666.66,Fieldsmouth,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC02921,CUST07649,BR007,Savings,2024-07-22,63772.09,Dormant,Brittney Brown,54.0,Female,38360.78,North Jill,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC06514,CUST08426,BR023,Savings,2025-03-09,97236.18,Closed,Ricky Munoz,40.0,Female,55387.62,,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC03794,CUST01004,BR037,Savings,2025-07-19,58657.48,Active,Mary Miller,60.0,Female,49823.69,Kennedyborough,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC05040,CUST03677,BR041,Savings,2024-03-14,91030.47,Dormant,Willie Duncan,43.0,Female,43016.69,Rebeccashire,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC03964,CUST05940,BR039,Salary,2024-01-03,38832.79,Closed,Amber Fernandez,28.0,Female,64434.83,Isaacbury,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC09595,CUST03502,BR009,Salary,2024-03-08,65889.11,Active,Timothy Ho,54.0,Male,29623.32,New Craig,North Noahstad Branch,Shieldston,MI,Rural,2023-06-27
ACC00051,CUST07709,BR045,Current,2024-03-20,1223.66,Dormant,Robert Frank,33.0,Female,45756.38,Port Amber,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC04331,CUST03050,BR035,Current,2024-10-24,73017.29,Active,Heather Allen,38.0,Male,58948.01,Georgeview,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC10768,CUST01586,BR033,Current,2024-12-17,83666.32,Dormant,Alexis Nelson,35.0,Female,69851.27,Lake Feliciaberg,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC09161,CUST00141,BR038,Salary,2024-10-09,624.39,Active,David Douglas Jr.,54.0,Male,38748.32,New Matthewstad,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC01206,CUST06100,BR036,Salary,2026-05-16,85054.77,Dormant,Dylan Guzman,37.0,Male,66423.83,Drewhaven,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC07515,CUST09710,BR024,Savings,2023-09-27,82805.69,Closed,Justin Howard,58.0,Male,49418.18,North Aliciahaven,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC01419,CUST05368,BR021,Salary,2024-11-10,45909.47,Closed,Peter Morgan,64.0,Male,33901.15,Davischester,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC02553,CUST01625,BR023,Savings,2024-11-03,35224.28,Closed,Sara Evans,26.0,Male,75508.15,Teresaport,Adamsborough Branch,North Beth,Georgia,Semi-Urban,2018-08-27
ACC08643,CUST09616,BR032,Salary,2026-08-17,61866.96,Active,Kelli Payne,29.0,Male,56080.0,New Thomaschester,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC11711,CUST04134,BR020,Salary,2024-09-17,90910.16,Active,Juan Harrison,36.0,Male,41154.67,Gonzalezshire,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC08089,CUST02955,BR022,Savings,2025-07-17,32888.23,Dormant,Rhonda Pena,66.0,Female,33261.23,South Christinatown,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC09458,CUST04029,BR000,Current,2026-06-04,81206.72,Closed,Kimberly Price,40.0,Male,41676.85,Singhtown,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06609,CUST06204,BR034,Savings,2025-12-25,73489.97,Dormant,Rachel Norton,59.0,Male,49823.69,North Williammouth,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC02311,CUST04013,BR000,Salary,2023-12-11,97831.42,Dormant,Miss Gina Walton,45.0,Female,49823.69,Mcculloughbury,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC06603,CUST02339,BR040,Salary,2025-04-25,91295.0,Active,Anthony Price,35.0,Male,68442.81,Rodgersport,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC07904,CUST07999,BR034,Savings,2026-07-11,94659.74,Active,Tammy Alexander,70.0,Male,42791.63,South Amy,Danielchester Branch,Stewartland,West Virginia,Rural,2017-11-16
ACC05045,CUST05457,BR016,Current,2025-02-14,4417.96,Dormant,Karen Hughes,19.0,Female,45446.72,East Kimberlyfort,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC08165,CUST07217,BR040,Current,2026-01-23,98525.27,Dormant,Amanda Wilson,73.0,Female,24518.02,Tammyshire,New Mariotown Branch,Lake Lisaport,Missouri,Rural,2021-12-12
ACC09347,CUST09015,BR037,Savings,2025-09-05,89177.25,Dormant,Melissa Wise,27.0,Female,2888.4,Joyceview,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC04034,CUST04564,BR012,Current,2024-07-12,33583.69,Dormant,Wendy Smith,40.0,Male,51302.77,Jenkinsport,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC03221,CUST06394,BR012,Salary,2025-02-09,35916.0,Active,Sharon Reynolds,49.0,Female,78533.52,New Lindatown,New Kellystad Branch,Taylorburgh,Indiana,Urban,2018-08-25
ACC04126,CUST99999,BR021,Current,2026-08-27,81796.1,Closed,,,,,,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC01771,CUST06210,BR010,Savings,2025-08-26,2779.13,Active,William Vasquez,25.0,Male,70454.46,Williamsfurt,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC02242,CUST05992,BR011,Savings,2026-03-10,56834.37,Active,Jason Blackwell,54.0,Male,34305.6,Marymouth,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC02771,CUST01406,BR010,Current,2025-04-14,19129.77,Active,Denise Wallace,57.0,Female,53837.82,Alyssaside,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC08610,CUST05233,BR025,Current,2024-03-04,60869.79,Active,Anthony Berg,68.0,Female,36886.52,South Feliciaborough,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC04479,CUST05859,BR007,Savings,2025-07-26,61655.25,Active,Julie Johnson,37.0,Male,49103.01,Richardfort,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC08138,CUST05399,BR019,Salary,2025-07-05,99384.28,Dormant,Madison Richardson,45.0,Female,34730.95,East Tracyfort,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC00471,CUST04153,BR014,Current,2023-11-08,51275.57,Active,Paul Wolf,30.0,Male,68615.3,Matthewhaven,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC05990,CUST08110,BR000,Savings,2025-06-28,66028.35,Closed,Janice Jones,26.0,Female,36077.44,South Keithfurt,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08219,CUST07430,BR025,Savings,2026-07-23,16592.98,Active,Matthew Garza,70.0,Female,73330.07,New Sierrafort,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC01805,CUST00775,BR024,Current,2023-11-08,21801.7,Closed,Christopher Moore,36.0,Male,25820.12,North Mallory,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC04420,CUST05482,BR025,Current,2024-04-28,99278.75,Dormant,Latoya Howell,21.0,Male,47015.68,Kathyshire,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC09452,CUST04106,BR026,Current,2025-08-12,68885.62,Dormant,Jason Quinn,65.0,Male,61368.73,Port Leahside,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC08214,CUST99999,BR033,Savings,2024-01-12,26190.4,Closed,,,,,,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC05377,CUST01564,BR000,Salary,2023-11-12,45113.83,Dormant,Mary Miller,33.0,Female,42507.53,Alexisland,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC09798,CUST05132,BR001,Savings,2025-10-22,25841.89,Dormant,Latasha Mendez,64.0,Female,50289.27,Owensport,East Jill Branch,New Jeffrey,Mississippi,Urban,2019-12-22
ACC01811,CUST08573,BR010,Savings,2026-04-13,21246.35,Closed,Scott Lyons Jr.,50.0,Male,27152.11,South Annettefort,Cassandraton Branch,North Richardmouth,Arizona,Rural,2022-04-27
ACC11681,CUST08092,BR005,Savings,2024-07-08,16578.1,Closed,Sherry Franco,20.0,Male,60904.62,New Brandon,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC01528,CUST08627,BR049,Current,2025-08-13,46798.89,Closed,Tiffany Gray,24.0,Male,69911.45,Salinasmouth,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC10571,CUST04209,BR048,Current,2024-08-05,25193.21,Active,Wayne Brown,51.0,Female,40469.53,Austinfurt,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC02807,CUST08307,BR015,Current,2023-10-03,41115.08,Dormant,Bradley Cochran,69.0,Female,48355.15,New Jessicabury,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC08825,CUST04516,BR015,Salary,2025-11-24,68404.87,Dormant,Timothy Melton,36.0,Female,49657.07,South Trevor,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC08884,CUST02437,BR025,Salary,2025-03-09,96881.55,Closed,Alvin Wilson,62.0,Female,55088.31,Jimmyland,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC01104,CUST09564,BR030,Salary,2025-06-03,55130.25,Dormant,Mike Berry,35.0,Male,52250.28,Port Shawn,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC01515,CUST05477,BR032,Salary,2025-07-08,4053.02,Active,Ashlee Mendez,62.0,Male,75554.78,Faithside,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC02951,CUST08317,BR038,Savings,2026-01-15,32977.8,Active,Mary Durham,51.0,Male,43927.16,North Dennisshire,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC10111,CUST07014,BR044,Salary,2025-12-15,26114.03,Closed,Emily Henderson,56.0,Female,43765.72,,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC00177,CUST04557,BR018,Salary,2025-12-24,71458.82,Dormant,David Koch,36.0,Male,48627.01,North Jasmine,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC08186,CUST01245,BR027,Savings,2025-08-15,11458.13,Active,Monica Brooks,61.0,Female,39388.02,North Chris,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC10755,CUST00501,BR000,Salary,2024-07-10,43519.28,Closed,Brian Fitzgerald,61.0,Female,51932.03,East Keith,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC05671,CUST01807,BR017,Savings,2024-03-09,65560.79,Active,Mark Benjamin,52.0,Male,54835.11,New Paul,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC02023,CUST09975,BR027,Savings,2025-11-05,78156.57,Active,Dr. Thomas Clark PhD,48.0,Female,43237.85,Vincentside,Juliechester Branch,Port Jacobland,Nebraska,Rural,2017-06-10
ACC01213,CUST02603,BR015,Savings,2026-05-20,19113.63,Active,Michael Horton DDS,58.0,Female,66742.53,East Dianaton,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC04298,CUST07879,BR032,Savings,2024-09-12,68157.62,Active,Thomas Chang,60.0,Female,60980.54,Lindsayport,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC04749,CUST01944,BR004,Current,2025-02-22,23257.0,Dormant,Gregory Madden,52.0,Male,48051.98,New Davidtown,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC06009,CUST01790,BR019,Savings,2025-07-11,73304.07,Active,Christopher Jones,24.0,Female,71289.04,South Leslieview,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC01591,CUST01627,BR019,Salary,2026-06-26,54400.05,Active,Michael Carr,19.0,Male,29066.92,Penashire,New Jessica Branch,East Nicholasfurt,Oklahoma,Semi-Urban,2022-07-27
ACC02813,CUST00919,BR041,Savings,2023-10-31,92218.21,Active,Samantha Terry,36.0,Female,38181.19,South Pamelaburgh,West Natashaport Branch,East Josephville,Arizona,Rural,2023-08-20
ACC02937,CUST01999,BR030,Current,2025-09-01,22596.53,Dormant,Annette Lane,62.0,Male,57136.24,North Michellefort,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC09923,CUST04830,BR038,Savings,2024-03-19,77428.5,Dormant,Mitchell Richardson,39.0,Male,31315.63,Macdonaldburgh,East Nathaniel Branch,East Mikeburgh,Vermont,Urban,2021-10-18
ACC03146,CUST07532,BR017,Savings,2025-01-12,41297.14,Closed,David Avila,50.0,Male,64366.57,Michaelshire,West Michael Branch,South Todd,Minnesota,Semi-Urban,2018-07-13
ACC05475,CUST06308,BR000,Current,2023-10-07,89911.1,Active,Brittany Johnson,26.0,Female,40674.33,Carlsonbury,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC01066,CUST09834,BR025,Savings,2025-01-09,89519.24,Closed,Levi Meadows,72.0,Male,36477.08,Lake Misty,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC03090,CUST00614,BR016,Current,2024-04-19,17194.08,Closed,Elizabeth Sharp,68.0,Male,37630.47,,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC01183,CUST07934,BR007,Salary,2026-06-22,21209.32,Dormant,Jessica Owens,47.0,Male,49823.69,East Jonport,Lake Roberto Branch,Leeville,Arizona,Semi-Urban,2022-08-29
ACC07850,CUST00426,BR037,Savings,2026-05-18,62940.95,Closed,Jenna Larson,49.0,Male,52516.6,Lake Kristinfurt,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC05019,CUST09832,BR024,Savings,2024-08-18,46527.21,Active,David Hogan,33.0,Female,60307.65,Harrisonton,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC07491,CUST06754,BR037,Savings,2026-03-13,49416.46,Closed,Jason Mcdonald,33.0,Female,52336.76,East Lauren,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC09614,CUST03113,BR016,Salary,2025-05-14,13534.37,Active,Ashley Valentine,66.0,Male,46622.02,Marissashire,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC00367,CUST04530,BR000,Savings,2026-01-30,89368.61,Active,James Williams,30.0,Male,51145.75,Kennedystad,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC01931,CUST01541,BR015,Salary,2026-01-17,78291.86,Closed,Tammy Melton,20.0,Male,15189.48,North Ericshire,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC05091,CUST08879,BR043,Savings,2024-04-10,10325.3,Dormant,Laura Garner,32.0,Male,41167.26,Lake Stephanieshire,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC03271,CUST07928,BR035,Current,2024-05-05,26064.02,Closed,Elizabeth Cooper,68.0,Female,32809.41,New Susanstad,South Aaron Branch,South Christineshire,Kansas,Rural,2022-04-21
ACC02858,CUST07023,BR011,Current,2026-07-17,91695.46,Dormant,Carl Scott,64.0,Male,62474.88,Freemanville,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
ACC05903,CUST03355,BR032,Current,2024-06-12,58625.33,Dormant,Richard Rogers,44.0,Female,59996.37,East Wendy,Tashatown Branch,Johnfurt,Nebraska,Semi-Urban,2022-11-19
ACC01477,CUST00255,BR000,Savings,2025-10-30,1064.67,Closed,Kristen Davis,36.0,Male,73201.93,South Benjamin,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC05659,CUST01239,BR004,Savings,2026-08-07,23130.34,Dormant,Richard Turner,72.0,Male,49637.48,Jacksonhaven,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC08479,CUST08879,BR049,Salary,2024-01-24,81411.32,Active,Laura Garner,32.0,Male,41167.26,Lake Stephanieshire,Martinezbury Branch,Lake Rebeccaside,Iowa,Semi-Urban,2019-08-25
ACC11154,CUST06726,BR022,Savings,2023-12-11,14995.04,Active,Marcus Williams,38.0,Female,56549.07,Phelpsburgh,East Lydiamouth Branch,Mooreport,West Virginia,Semi-Urban,2025-05-21
ACC10987,CUST08598,BR015,Savings,2024-03-05,17332.95,Active,Rebekah Gutierrez,33.0,Female,49823.69,Obrienstad,Port Jesseville Branch,North Deniseside,Texas,Urban,2021-03-15
ACC10793,CUST99999,BR028,Salary,2025-01-07,77950.58,Active,,,,,,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC10229,CUST02151,BR004,Salary,2024-11-19,77720.78,Active,Debbie Gordon,46.0,Male,41479.97,Leahchester,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC02794,CUST09301,BR028,Salary,2025-04-20,77786.36,Active,Joseph Jenkins,66.0,Female,52651.3,New Kimville,Coxberg Branch,South David,AL,Rural,2024-02-08
ACC05725,CUST01970,BR000,Current,2025-07-01,54602.69,Dormant,Joseph Mayer,42.0,Male,18575.7,New Ashley,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC11462,CUST07255,BR000,Savings,2026-04-01,58741.44,Active,Jordan Nixon,53.0,Male,35045.72,Lake Gerald,North Judithbury Branch,West Andrewside,Arizona,Rural,2017-02-02
ACC08513,CUST08274,BR033,Salary,2026-06-20,10461.4,Dormant,Joseph Blevins,31.0,Female,45312.2,South Corybury,Lake Nicoleview Branch,Lake Debbie,Texas,Semi-Urban,2024-01-09
ACC02885,CUST07102,BR039,Savings,2024-10-09,1518.68,Closed,Michael White,55.0,Female,32616.29,Ballport,New Stephanie Branch,Bassport,Connecticut,Rural,2025-04-25
ACC07741,CUST02178,BR043,Current,2023-10-15,60141.71,Closed,Morgan Bernard,42.0,Male,60522.08,West Tamaraville,North Jessicaland Branch,Lake Matthew,Iowa,Urban,2023-07-14
ACC03488,CUST07824,BR037,Savings,2024-05-27,76603.28,Closed,Tina Patel,49.0,Male,53682.3,Kyleshire,Port Colleenhaven Branch,Davidstad,Hawaii,Rural,2018-10-22
ACC10798,CUST05371,BR014,Savings,2024-07-30,97797.95,Active,Renee Johnson,50.0,Female,60521.11,South Melanie,Port Keith Branch,Mortonside,Kansas,Semi-Urban,2019-09-22
ACC10317,CUST08153,BR004,Savings,2025-03-25,92972.12,Dormant,Victor Lewis,39.0,Male,72398.52,Angelachester,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC09188,CUST08390,BR045,Salary,2025-06-23,52375.89,Closed,John Fowler,18.0,Female,30740.51,West Dannystad,West Allison Branch,North Cynthiaview,New Jersey,Rural,2018-11-07
ACC08073,CUST07123,BR044,Salary,2025-01-26,91320.99,Dormant,Spencer Butler,51.0,Male,47002.54,Jonathanport,East Donna Branch,Williamview,Illinois,Urban,2021-09-19
ACC07251,CUST04077,BR018,Salary,2024-04-02,54640.86,Dormant,Dana Gilbert,54.0,Male,72304.93,Lake Conniemouth,Jacquelineland Branch,Port Richard,Wyoming,Semi-Urban,2024-01-30
ACC07293,CUST02591,BR026,Salary,2026-01-25,26144.44,Dormant,Tammy Larson,28.0,Male,27120.4,New Jennaport,West Donald Branch,North Susan,Idaho,Urban,2021-01-07
ACC02772,CUST05527,BR016,Savings,2024-01-11,52365.99,Active,Vanessa Bishop,37.0,Male,56847.32,Wesleyfurt,Ramirezstad Branch,North Sarabury,Connecticut,Semi-Urban,2017-05-03
ACC05909,CUST08108,BR005,Salary,2024-10-30,59685.46,Active,Brandi Roberson,27.0,Male,68143.13,Jenniferside,Robinsonshire Branch,New David,Nevada,Urban,2017-11-13
ACC01889,CUST01519,BR036,Savings,2025-04-16,90532.78,Closed,Sean Kane,46.0,Male,38902.4,East Jacqueline,Teresaburgh Branch,North Amandahaven,LO,Rural,2022-01-10
ACC05333,CUST09228,BR021,Current,2026-07-20,54777.51,Active,Mark Rangel,57.0,Female,51310.31,Williamshaven,Lake Mark Branch,Rodneyside,South Carolina,Urban,2024-02-10
ACC01494,CUST03467,BR048,Salary,2025-07-29,67946.19,Closed,Lisa Hernandez,44.0,Male,58672.43,North Robert,Samuelhaven Branch,Hoffmanville,Iowa,Semi-Urban,2023-02-19
ACC01388,CUST06708,BR025,Savings,2025-08-13,83228.46,Dormant,John Johnson,18.0,Female,41978.18,Samuelstad,Wilkersonmouth Branch,Shawhaven,Hawaii,Urban,2019-12-03
ACC04621,CUST04298,BR042,Salary,2024-06-30,96734.03,Dormant,Barbara Fields,35.0,Male,38800.41,New Emilytown,North John Branch,West Juan,New Mexico,Rural,2022-03-27
ACC01330,CUST00889,BR030,Current,2025-09-26,52662.85,Active,Kristen Sloan,38.0,Male,54809.6,Thompsonborough,East Courtneychester Branch,South Dianeshire,West Virginia,Semi-Urban,2025-07-13
ACC05904,CUST09955,BR020,Salary,2025-09-18,94504.24,Active,Richard George,43.0,Female,40374.09,Stephentown,South Noah Branch,Saramouth,Nebraska,Urban,2022-01-09
ACC02262,CUST06838,BR004,Salary,2026-05-22,32437.66,Closed,Sonya Ramirez,32.0,Male,78247.07,,Lake Debra Branch,West Elizabeth,Georgia,Urban,2021-06-05
ACC06922,CUST06495,BR024,Savings,2025-08-10,70023.19,Active,Stephanie Smith,32.0,Female,40724.9,Daltonview,Jasonfort Branch,Lake Leeton,Kansas,Urban,2023-03-29
ACC11888,CUST09271,BR011,Current,2024-09-27,73093.14,Dormant,Kara Wong,59.0,Male,55545.1,Markville,Herrerafurt Branch,East Jamesside,Minnesota,Rural,2017-02-26
